0.1999999999999993,0.24002189599999957,0
0.1999999999999993,0.2628499505999997,0
0.1999999999999993,0.24752597820000055,0
0.40000000000000036,0.2550118923999989,0
0.1999999999999993,0.25505604779999924,0
0.1999999999999993,0.2474300384000001,0
1.8000000000000007,0.854971980600002,0
1.0,1.3425659660000022,0
0.6000000000000014,0.299960040000002,0
0.40000000000000036,0.49497198799999964,0
0.20000000000000107,0.2474539759999992,0
0.40000000000000036,0.1500499739999981,0
0.1999999999999993,0.15002203199999897,0
0.1999999999999993,0.05250001000000104,0
0.1999999999999993,0.2546739579999979,0
0.1999999999999993,0.25498204199999996,0
0.1999999999999993,0.5025520320000041,0
1.0,3.247495985999997,0
0.1999999999999993,0.04530401200000256,0
0.20000000000000107,0.09755000999999908,0
0.40000000000000036,0.20275005999999607,0
0.40000000000000036,0.23974204199999605,0
0.5999999999999996,0.30001402199999916,0
0.8000000000000007,0.47962398399999984,0
0.8000000000000007,1.0426179880000035,0
0.1999999999999993,0.24800395800000175,0
0.1999999999999993,0.044986007999998634,0
0.1999999999999993,0.04498200599999791,0
0.5999999999999996,0.25514402399999625,0
0.40000000000000036,0.6524659179999972,0
0.1999999999999993,0.9000200280000001,0
0.1999999999999993,0.3000420060000053,0
0.1999999999999993,0.3001200200000014,0
0.1999999999999993,0.7500060059999996,0
0.5999999999999996,0.795045947999995,0
0.1999999999999993,0.0449839580000031,0
0.20000000000000107,0.1499579899999901,0
0.5999999999999996,0.25506801399999546,0
0.5999999999999996,0.24746198599999758,0
0.20000000000000107,0.15006203600000134,0
0.40000000000000036,0.20982403600000055,0
0.6000000000000014,0.20225200600000193,0
0.1999999999999993,0.052489995999998484,0
0.1999999999999993,0.2550479919999944,0
0.40000000000000036,0.15001597399999156,0
0.40000000000000036,0.2475439580000014,0
0.40000000000000036,0.14994397200000975,0
0.40000000000000036,0.1049940119999988,0
0.1999999999999993,0.0525400160000018,0
0.1999999999999993,0.21017399000000125,0
0.1999999999999993,0.04499402199999736,0
0.40000000000000036,0.04500002799999692,0
0.40000000000000036,0.09750800399999804,0
0.6000000000000014,0.3000100139999873,0
0.20000000000000107,0.05249796000000373,0
0.40000000000000036,0.23996601199999645,0
0.1999999999999993,0.052541972000000214,0
0.1999999999999993,0.04502000800000161,0
0.1999999999999993,0.15005397799999542,0
0.40000000000000036,0.7500239880000024,0
0.5999999999999996,0.40501999600000005,0
0.1999999999999993,0.14998397799999452,0
0.1999999999999993,0.29996400199999584,0
0.1999999999999993,0.2999618979999923,0
0.1999999999999993,1.492426062000007,0
0.1999999999999993,2.002694036000001,0
0.1999999999999993,0.9973559360000124,0
0.1999999999999993,0.3525900339999879,0
0.1999999999999993,2.002469921999996,0
0.40000000000000036,1.657617995999999,0
0.1999999999999993,0.7650799799999959,0
0.7999999999999989,1.7551339620000164,0
0.5999999999999996,1.4922940259999962,0
0.1999999999999993,0.9525439719999937,0
0.40000000000000036,0.7728560440000081,0
4.800000000000001,0.19282798999999784,1
6.200000000000001,0.3975179679999954,1
5.400000000000002,0.40495200399998765,1
6.0,0.36799001599999315,1
8.6,0.3524940040000075,1
4.199999999999999,0.35280599600000073,1
6.4,0.3670319540000122,1
4.6,0.29968004199999143,1
7.599999999999998,0.34502205799999786,1
6.800000000000001,0.3000479700000085,1
7.4,0.30761203800000203,1
6.4,0.3601199139999949,1
8.4,0.3376999440000077,1
7.200000000000001,0.3598339539999955,1
7.0,0.3245080000000087,1
5.4,0.43513203000000544,1
6.6,0.29196195400000136,1
6.199999999999999,0.24651994800001376,1
6.799999999999999,0.48734598400000095,1
7.199999999999999,0.35142598199998076,1
5.999999999999998,0.2924859479999782,1
6.200000000000001,0.4204699520000048,1
6.600000000000001,0.31486797200001604,1
6.6,0.2929959800000148,1
8.799999999999999,0.2993159760000026,1
6.200000000000001,0.3154760840000108,1
6.4,0.27721395400000404,1
6.800000000000001,0.30038599799998167,1
6.6,0.42029599999999334,1
5.799999999999999,0.3374039179999926,1
6.399999999999999,0.3524519919999989,1
6.999999999999998,0.2701640120000093,1
7.0,0.38967395199999544,1
6.4,0.29966997999999023,1
5.999999999999998,0.3001739479999799,1
