date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-13_11-04-24,1465808664.87439,0,0,0,0,0,0,0,0,-15,-2.890000,2.060000,70.089996,0,0,3,0,0,0
2016-06-13_11-04-24,1465808664.91162,0,0,0,0,0,0,0,1,-15,-2.910000,2.100000,70.059998,0,0,3,0,0,0
2016-06-13_11-04-24,1465808664.94938,0,0,0,0,0,0,0,1,-16,-2.950000,2.140000,70.050003,0,0,3,0,0,0
2016-06-13_11-04-24,1465808664.98664,0,0,0,0,0,0,0,1,-15,-2.960000,2.190000,70.050003,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.06182,0,0,0,0,0,0,0,1,-15,-2.970000,2.250000,69.980003,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.09933,0,0,0,0,0,0,0,1,-15,-2.980000,2.300000,69.860001,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.13682,0,0,0,0,0,0,0,1,-15,-3.010000,2.350000,69.750000,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.21164,0,0,0,0,0,0,0,1,-15,-3.030000,2.430000,69.669998,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.24936,0,0,0,1,0,0,0,1,-15,-3.090000,2.530000,69.620003,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.28701,0,0,0,0,0,0,0,1,-15,-3.140000,2.570000,69.529999,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.36188,0,0,0,0,0,0,0,1,-15,-3.190000,2.610000,69.440002,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.39931,0,0,0,0,0,0,0,1,-15,-3.220000,2.640000,69.339996,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.43687,0,0,0,0,0,0,0,1,-15,-3.250000,2.700000,69.220001,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.51172,0,0,0,0,0,0,0,1,-15,-3.240000,2.770000,69.080002,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.54935,0,0,0,0,0,0,0,1,-15,-3.240000,2.850000,68.970001,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.58663,0,0,0,0,0,0,0,1,-15,-3.240000,2.910000,68.900002,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.66187,0,0,0,0,0,0,0,1,-15,-3.280000,2.920000,68.820000,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.69913,0,0,0,0,0,0,0,1,-16,-3.340000,2.850000,68.750000,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.73685,0,0,0,0,0,0,0,1,-15,-3.350000,2.810000,68.699997,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.81166,0,0,0,0,0,0,0,1,-15,-3.380000,2.780000,68.629997,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.84933,0,0,0,0,0,0,0,1,-16,-3.420000,2.790000,68.589996,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.92422,0,0,0,0,0,0,0,1,-15,-3.400000,2.840000,68.519997,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.96185,0,0,0,0,0,0,0,1,-15,-3.420000,2.900000,68.389999,0,0,3,0,0,0
2016-06-13_11-04-25,1465808665.99918,0,0,0,0,0,1,0,1,-15,-3.420000,2.980000,68.250000,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.03683,0,0,0,0,0,0,0,1,-15,-3.430000,3.040000,68.180000,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.11165,0,0,0,0,0,0,0,1,-15,-3.440000,3.070000,68.129997,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.14936,0,0,0,0,0,0,0,1,-15,-3.480000,3.060000,68.070000,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.18665,0,0,0,0,0,0,0,1,-15,-3.520000,3.030000,68.029999,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.26188,0,0,0,0,0,0,0,1,-15,-3.540000,3.000000,67.959999,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.33616,0,0,0,0,0,0,0,1,-15,-3.550000,3.000000,67.830002,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.33830,0,0,0,0,0,0,0,1,-15,-3.560000,3.030000,67.680000,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.41168,0,0,0,0,0,0,0,1,-15,-3.590000,3.060000,67.580002,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.44933,0,0,0,0,0,0,0,1,-15,-3.670000,3.090000,67.540001,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.48665,0,0,0,0,0,0,0,1,-15,-3.770000,3.100000,67.529999,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.56187,0,0,0,0,0,0,0,1,-16,-3.830000,3.100000,67.529999,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.63609,0,0,0,0,0,0,0,1,-15,-3.830000,3.140000,67.510002,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.63824,0,0,0,0,0,0,0,1,-15,-3.820000,3.220000,67.470001,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.71167,0,0,0,0,0,0,0,1,-16,-3.790000,3.260000,67.440002,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.74936,0,0,0,1,0,0,0,1,-15,-3.710000,3.310000,67.410004,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.78667,0,0,0,0,0,0,0,1,-15,-3.670000,3.370000,67.389999,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.86186,0,0,0,0,0,0,0,1,-15,-3.670000,3.410000,67.379997,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.93617,0,0,0,0,0,0,0,1,-15,-3.630000,3.430000,67.330002,0,0,3,0,0,0
2016-06-13_11-04-26,1465808666.93853,0,0,0,0,0,0,0,1,-15,-3.520000,3.450000,67.190002,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.01168,0,0,0,0,0,0,0,1,-15,-3.370000,3.520000,67.040001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.04937,0,0,0,0,0,0,0,1,-15,-3.260000,3.610000,66.919998,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.08666,0,0,0,0,0,0,0,1,-15,-3.240000,3.690000,66.870003,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.16186,0,0,0,0,0,0,0,1,-15,-3.260000,3.750000,66.919998,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.19918,0,0,0,0,0,0,0,1,-15,-3.280000,3.740000,66.970001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.23687,0,0,0,1,0,1,0,1,-15,-3.290000,3.720000,66.970001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.31177,0,0,0,0,0,0,0,1,-15,-3.280000,3.750000,66.930000,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.34938,0,0,0,0,0,0,0,1,-16,-3.240000,3.800000,66.830002,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.38671,0,0,0,0,0,0,0,1,-15,-3.200000,3.940000,66.830002,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.46188,0,0,0,0,0,0,0,1,-15,-3.240000,4.030000,66.730003,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.49919,0,0,0,0,0,0,0,1,-15,-3.260000,4.130000,66.540001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.53676,0,0,0,0,0,0,0,1,-15,-3.300000,4.250000,66.379997,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.61177,0,0,0,0,0,0,0,1,-15,-3.310000,4.370000,66.230003,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.64946,0,0,0,0,0,0,0,1,-16,-3.350000,4.460000,66.040001,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.68671,0,0,0,0,0,0,0,1,-15,-3.340000,4.530000,65.820000,0,0,3,0,0,0
2016-06-13_11-04-27,1465808667.76212,0,0,0,0,0,0,0,1,-15,-3.390000,4.610000,65.639999,0,0,3,0,0,0
