0.200000,0.240022,0
0.200000,0.262850,0
0.200000,0.247526,0
0.400000,0.255012,0
0.200000,0.255056,0
0.200000,0.247430,0
1.800000,0.854972,0
1.000000,1.342566,0
0.600000,0.299960,0
0.400000,0.494972,0
0.200000,0.247454,0
0.400000,0.150050,0
0.200000,0.150022,0
0.200000,0.052500,0
0.200000,0.254674,0
0.200000,0.254982,0
0.200000,0.502552,0
1.000000,3.247496,0
0.200000,0.045304,0
0.200000,0.097550,0
0.400000,0.202750,0
0.400000,0.239742,0
0.600000,0.300014,0
0.800000,0.479624,0
0.800000,1.042618,0
0.200000,0.248004,0
0.200000,0.044986,0
0.200000,0.044982,0
0.600000,0.255144,0
0.400000,0.652466,0
0.200000,0.900020,0
0.200000,0.300042,0
0.200000,0.300120,0
0.200000,0.750006,0
0.600000,0.795046,0
0.200000,0.044984,0
0.200000,0.149958,0
0.600000,0.255068,0
0.600000,0.247462,0
0.200000,0.150062,0
0.400000,0.209824,0
0.600000,0.202252,0
0.200000,0.052490,0
0.200000,0.255048,0
0.400000,0.150016,0
0.400000,0.247544,0
0.400000,0.149944,0
0.400000,0.104994,0
0.200000,0.052540,0
0.200000,0.210174,0
0.200000,0.044994,0
0.400000,0.045000,0
0.400000,0.097508,0
0.600000,0.300010,0
0.200000,0.052498,0
0.400000,0.239966,0
0.200000,0.052542,0
0.200000,0.045020,0
0.200000,0.150054,0
0.400000,0.750024,0
0.600000,0.405020,0
0.200000,0.149984,0
0.200000,0.299964,0
0.200000,0.299962,0
0.200000,1.492426,0
0.200000,2.002694,0
0.200000,0.997356,0
0.200000,0.352590,0
0.200000,2.002470,0
0.400000,1.657618,0
0.200000,0.765080,0
0.800000,1.755134,0
0.600000,1.492294,0
0.200000,0.952544,0
0.400000,0.772856,0
4.800000,0.192828,1
6.200000,0.397518,1
5.400000,0.404952,1
6.000000,0.367990,1
8.600000,0.352494,1
4.200000,0.352806,1
6.400000,0.367032,1
4.600000,0.299680,1
7.600000,0.345022,1
6.800000,0.300048,1
7.400000,0.307612,1
6.400000,0.360120,1
8.400000,0.337700,1
7.200000,0.359834,1
7.000000,0.324508,1
5.400000,0.435132,1
6.600000,0.291962,1
6.200000,0.246520,1
6.800000,0.487346,1
7.200000,0.351426,1
6.000000,0.292486,1
6.200000,0.420470,1
6.600000,0.314868,1
6.600000,0.292996,1
8.800000,0.299316,1
6.200000,0.315476,1
6.400000,0.277214,1
6.800000,0.300386,1
6.600000,0.420296,1
5.800000,0.337404,1
6.400000,0.352452,1
7.000000,0.270164,1
7.000000,0.389674,1
6.400000,0.299670,1
6.000000,0.300174,1
5.000000,0.345044,1
4.600000,0.359798,1
5.000000,0.307582,1
6.000000,0.344672,1
4.800000,0.345022,1
5.400000,0.352430,1
6.400000,0.360030,1
6.000000,0.299916,1
8.600000,0.457744,1
6.400000,0.277204,1
3.200000,0.374724,1
5.200000,0.405042,1
5.400000,0.412936,1
3.600000,0.442618,1
5.000000,0.352520,1
5.400000,0.397486,1
5.600000,0.345282,1
7.000000,0.375096,1
6.600000,0.344972,1
6.200000,0.352784,1
8.200000,0.352940,1
4.600000,0.427284,1
6.400000,0.367382,1
5.800000,0.367668,1
7.000000,0.367390,1
5.400000,0.442452,1
6.000000,0.411392,1
4.800000,0.336872,1
4.800000,0.366492,1
2.000000,0.330102,1
5.000000,0.374682,1
5.600000,0.367758,1
6.000000,0.411762,1
4.800000,0.359742,1
6.400000,0.353706,1
5.800000,0.344784,1
5.800000,0.353054,1
6.400000,0.389884,1
5.600000,0.314580,1
5.600000,0.397650,1
5.200000,0.337622,1
5.800000,0.321716,1
5.200000,0.360542,1
6.800000,0.330138,1
6.400000,0.644994,1
6.000000,0.177486,1
6.800000,0.359660,1
5.400000,0.435354,1
4.800000,0.374052,1
5.400000,0.368242,1
6.000000,0.314542,1
5.400000,0.329728,1
5.400000,0.427490,1
4.600000,0.412514,1
2.600000,0.172510,1
1.600000,0.195008,1
3.600000,0.292388,1
8.600000,0.540064,1
7.200000,0.239906,1
11.400000,0.374780,1
10.400000,0.352460,1
13.000000,0.300072,1
9.200000,0.299822,1
9.400000,0.255008,1
8.600000,0.299968,1
7.600000,0.247476,1
7.400000,0.186350,1
7.600000,0.292696,1
6.400000,0.345612,1
8.200000,0.360008,1
9.200000,0.330354,1
10.200000,0.292590,1
9.400000,0.359870,1
10.200000,0.284946,1
11.200000,0.330250,1
9.200000,0.225430,1
10.800000,0.292338,1
9.200000,0.255094,1
8.800000,0.256516,1
8.400000,0.262012,1
8.600000,0.344344,1
6.200000,0.200822,1
6.400000,0.390800,1
6.200000,0.406154,1
4.800000,0.388124,1
7.800000,0.421792,1
6.800000,0.375570,1
6.400000,0.195536,1
7.000000,0.389988,1
7.000000,0.337106,1
8.200000,0.336762,1
7.400000,0.344544,1
8.200000,0.270006,1
7.000000,0.307124,1
7.000000,0.330418,1
7.200000,0.337654,1
5.600000,0.315126,1
5.400000,0.352802,1
6.400000,0.330488,1
7.800000,0.315850,1
6.400000,0.397900,1
6.400000,0.427646,1
6.200000,0.307954,1
6.600000,0.715076,1
5.800000,0.367800,1
5.800000,0.194768,1
5.800000,0.337966,1
7.400000,0.291526,1
5.800000,0.321682,1
6.600000,0.359828,1
7.600000,0.374874,1
6.200000,1.622402,1
6.800000,0.315200,1
3.000000,0.119160,1
7.200000,0.068866,1
7.800000,0.292372,1
7.200000,0.190132,1
5.000000,0.245398,1
7.600000,0.261946,1
5.800000,0.337580,1
8.800000,0.397592,1
8.400000,0.298310,1
10.400000,0.307510,1
10.400000,0.276910,1
9.200000,0.292416,1
7.800000,0.412870,1
9.000000,0.352442,1
10.000000,0.307518,1
8.400000,0.344854,1
5.600000,0.390392,1
6.600000,0.299976,1
5.000000,0.299750,1
6.400000,0.479802,1
7.600000,0.352164,1
8.200000,0.351942,1
7.200000,0.359716,1
8.000000,0.405088,1
7.800000,0.344950,1
6.600000,0.315158,1
7.400000,0.345252,1
11.000000,0.345198,1
19.000000,0.202014,2
19.600000,0.247476,2
15.000000,0.247520,2
16.400000,0.165650,2
17.200000,0.202034,2
18.400000,0.179924,2
11.400000,0.112632,2
19.600000,0.285640,2
17.200000,0.255568,2
16.600000,0.240062,2
19.800000,0.127902,2
15.000000,0.217578,2
17.400000,0.246552,2
16.400000,0.187122,2
21.000000,0.255066,2
18.400000,0.195298,2
14.600000,0.134960,2
23.600000,0.246800,2
15.600000,0.157366,2
25.200000,0.240344,2
15.000000,0.210382,2
24.200000,0.269892,2
12.600000,0.202252,2
22.600000,0.255166,2
15.400000,0.149968,2
27.600000,0.247440,2
14.400000,0.157622,2
28.600000,0.255002,2
15.200000,0.149968,2
20.600000,0.210026,2
14.000000,0.150034,2
20.600000,0.255066,2
13.400000,0.150012,2
25.000000,0.239100,2
13.400000,0.149748,2
17.600000,0.255024,2
16.800000,0.202538,2
16.800000,0.157224,2
25.800000,0.249212,2
15.800000,0.247540,2
17.400000,0.239322,2
16.400000,0.300762,2
21.600000,0.298720,2
12.000000,0.201614,2
20.600000,0.360014,2
15.600000,0.124794,2
17.600000,0.248892,2
24.000000,0.285348,2
12.600000,0.128012,2
20.200000,0.293794,2
21.800000,0.322292,2
20.000000,0.216866,2
23.000000,0.348040,2
15.600000,0.126378,2
18.000000,0.150122,2
23.200000,0.285434,2
16.200000,0.142470,2
26.200000,0.248102,2
17.600000,0.202028,2
23.600000,0.255026,2
13.200000,0.112676,2
28.600000,0.247644,2
16.600000,0.180568,2
29.200000,0.255618,2
21.400000,0.209848,2
17.200000,0.142326,2
21.800000,0.195308,2
19.000000,0.194928,2
23.600000,0.254740,2
17.600000,0.149988,2
22.600000,0.194862,2
22.800000,0.277624,2
15.000000,0.149688,2
25.800000,0.247484,2
13.800000,0.202446,2
22.800000,0.247526,2
17.600000,0.202514,2
16.000000,0.262882,2
13.400000,0.150302,2
20.400000,0.247512,2
14.600000,0.157426,2
22.800000,0.194978,2
15.600000,0.179844,2
16.000000,0.187246,2
18.000000,0.263228,2
19.000000,0.202380,2
18.400000,0.202474,2
22.600000,0.240452,2
17.800000,0.149982,2
26.200000,0.232352,2
12.800000,0.164926,2
25.600000,0.270848,2
17.600000,0.187006,2
17.800000,0.210258,2
17.200000,0.150096,2
