date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-14_13-24-50,1465903490.93033,0,0,0,0,0,0,-2,5,-14,-5.740000,16.860001,146.100006,0,0,5,0,0,0
2016-06-14_13-24-50,1465903490.96773,0,0,0,0,0,0,-2,5,-14,-5.540000,18.000000,145.809998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.00535,0,0,0,0,0,0,-2,5,-14,-5.390000,18.510000,145.399994,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.08047,0,0,0,0,0,0,-2,4,-14,-5.520000,18.760000,144.919998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.11766,0,0,0,0,0,0,-1,5,-14,-5.820000,18.980000,144.539993,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.15516,0,0,0,0,0,0,-2,5,-14,-6.160000,19.540001,144.490005,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.23052,0,0,0,0,0,0,-2,5,-14,-6.330000,19.990000,144.369995,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.26770,0,0,0,0,0,0,-1,6,-14,-6.490000,20.129999,144.169998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.30537,0,0,0,0,0,0,-2,5,-14,-6.730000,20.309999,144.149994,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.38049,0,0,0,0,0,0,-2,6,-14,-6.810000,20.719999,144.190002,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.41766,0,0,0,0,0,0,-2,5,-14,-6.960000,21.709999,144.369995,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.45520,0,0,0,0,0,0,-2,6,-14,-7.220000,23.400000,144.529999,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.53024,0,0,0,0,0,0,-2,7,-13,-7.550000,25.309999,144.429993,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.56768,0,0,0,0,0,0,-2,8,-13,-7.690000,26.020000,144.169998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.60544,0,0,0,0,0,0,-2,7,-13,-7.680000,26.090000,143.960007,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.68062,0,0,0,0,0,0,-2,6,-13,-7.750000,25.860001,143.779999,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.71787,0,0,0,0,0,0,-2,7,-14,-7.860000,25.440001,143.699997,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.75520,0,0,0,0,0,0,-2,6,-14,-7.950000,25.240000,143.759995,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.83023,0,0,0,0,0,0,-2,7,-14,-8.000000,25.370001,143.839996,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.86771,0,0,0,1,0,0,-2,6,-14,-7.960000,25.730000,143.809998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.94276,0,0,0,0,0,0,-2,7,-13,-7.900000,26.209999,143.669998,0,0,5,0,0,0
2016-06-14_13-24-51,1465903491.98053,0,0,0,0,0,0,-2,7,-13,-7.910000,26.670000,143.619995,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.01789,0,0,0,0,0,0,-2,7,-13,-7.910000,27.080000,143.830002,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.05521,0,0,0,0,0,0,-2,7,-13,-7.910000,27.260000,144.100006,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.13025,0,0,0,1,0,0,-2,7,-13,-7.970000,27.480000,144.199997,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.16769,0,0,0,0,0,0,-2,7,-13,-8.050000,27.750000,144.149994,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.20540,0,0,0,0,0,0,-2,7,-13,-8.060000,28.100000,144.039993,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.28037,0,0,0,0,0,0,-2,7,-13,-8.080000,28.299999,144.020004,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.31791,0,0,0,0,0,0,-2,7,-13,-8.140000,28.469999,144.070007,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.35520,0,0,0,0,0,0,-2,7,-13,-8.210000,28.620001,144.190002,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.43024,0,0,0,0,0,0,-2,7,-13,-8.270000,28.790001,144.350006,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.46769,0,0,0,0,0,0,-2,7,-13,-8.280000,29.080000,144.520004,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.50545,0,0,0,0,0,0,-2,7,-13,-8.340000,29.680000,144.729996,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.58028,0,0,0,0,0,0,-3,8,-13,-8.350000,30.480000,144.929993,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.61790,0,0,0,0,0,0,-3,8,-13,-8.230000,30.959999,145.070007,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.65521,0,0,0,0,0,0,-3,8,-13,-8.080000,31.209999,145.130005,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.73023,0,0,0,0,0,0,-3,8,-13,-7.970000,31.270000,145.110001,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.76770,0,0,0,0,0,0,-3,8,-13,-7.930000,31.209999,145.080002,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.84275,0,0,0,0,0,0,-3,8,-13,-7.930000,31.040001,145.029999,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.88032,0,0,1,0,0,0,-3,8,-13,-7.950000,30.910000,145.000000,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.95469,0,0,0,0,0,0,-3,8,-13,-7.960000,30.870001,145.020004,0,0,5,0,0,0
2016-06-14_13-24-52,1465903492.95690,0,0,0,0,0,0,-3,7,-13,-7.990000,30.889999,145.029999,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.03051,0,0,0,0,0,0,-3,8,-13,-8.040000,30.920000,145.020004,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.06774,0,0,0,0,0,0,-3,8,-12,-8.070000,31.110001,145.039993,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.10543,0,0,0,0,0,0,-3,8,-13,-8.150000,31.330000,145.220001,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.18030,0,0,0,0,0,0,-3,8,-13,-8.180000,31.430000,145.389999,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.21790,0,0,0,0,0,0,-3,8,-13,-8.170000,31.450001,145.440002,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.25523,0,0,0,0,0,0,-3,8,-13,-8.140000,31.350000,145.330002,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.33054,0,0,0,0,0,0,-3,8,-13,-8.070000,30.980000,145.139999,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.36771,0,0,0,1,0,0,-3,8,-13,-7.940000,30.400000,144.960007,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.40544,0,0,0,0,0,0,-3,8,-13,-7.780000,29.760000,144.940002,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.48034,0,0,0,0,0,0,-3,7,-13,-7.650000,29.020000,145.130005,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.51798,0,0,0,0,0,0,-3,7,-13,-7.550000,28.150000,145.350006,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.55528,0,0,0,0,0,0,-2,7,-13,-7.580000,26.910000,145.649994,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.70484,0,0,0,1,0,0,-2,6,-14,-7.550000,25.320000,146.000000,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.70731,0,0,0,0,0,0,-2,6,-14,-7.430000,23.980000,146.289993,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.70778,0,0,0,0,0,0,-2,5,-14,-7.420000,22.940001,146.550003,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.78040,0,0,0,0,0,0,-2,6,-14,-7.380000,22.219999,146.770004,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.81798,0,0,0,0,0,0,-2,5,-14,-7.320000,21.850000,146.919998,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.85518,150,85,0,0,0,0,-1,5,-14,-7.330000,21.320000,146.770004,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.93048,0,0,0,0,0,0,-1,5,-14,-7.740000,20.370001,146.419998,0,0,5,0,0,0
2016-06-14_13-24-53,1465903493.96799,0,0,0,0,0,0,-1,5,-15,-8.160000,19.209999,145.789993,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.00543,0,0,0,0,0,0,-1,5,-15,-8.260000,18.030001,145.240005,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.08034,0,0,0,0,0,0,-1,5,-14,-8.190000,17.559999,145.149994,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.11792,0,0,0,0,0,0,-1,4,-15,-8.110000,17.590000,145.440002,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.15523,0,0,0,0,0,0,-2,4,-15,-7.700000,17.940001,145.380005,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.23057,0,0,0,0,0,0,-2,5,-14,-7.330000,18.540001,144.860001,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.26767,0,0,0,0,0,0,-2,6,-13,-7.280000,18.910000,144.259995,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.30552,0,0,0,0,0,0,-1,6,-14,-7.670000,18.680000,144.360001,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.38035,0,0,0,0,1,0,-1,5,-15,-7.860000,18.350000,144.970001,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.41793,0,0,0,0,0,0,-2,4,-15,-7.470000,18.129999,145.199997,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.45524,0,0,0,0,0,0,-2,4,-14,-7.140000,18.250000,145.100006,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.53061,0,0,0,0,0,0,-1,5,-14,-7.250000,18.360001,144.960007,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.56774,0,0,0,0,0,0,-1,5,-15,-7.530000,18.370001,144.960007,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.60526,0,0,0,1,0,0,-1,5,-14,-7.610000,18.450001,145.059998,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.68035,0,0,0,0,0,0,-1,5,-15,-7.550000,18.490000,145.240005,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.71795,0,0,0,0,0,0,-1,5,-14,-7.420000,18.459999,145.169998,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.75562,0,0,0,0,0,0,-1,5,-14,-7.410000,18.330000,144.919998,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.83061,0,0,0,0,0,0,-1,5,-15,-7.520000,18.219999,144.850006,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.86774,0,0,0,0,0,0,-1,5,-14,-7.500000,18.080000,144.880005,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.90524,0,0,0,0,0,0,-1,5,-15,-7.470000,17.959999,144.889999,0,0,5,0,0,0
2016-06-14_13-24-54,1465903494.98035,0,0,0,0,0,0,-2,4,-14,-7.310000,17.910000,144.630005,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.01816,0,0,0,0,0,0,-2,5,-14,-7.280000,17.750000,144.139999,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.05524,0,0,0,0,0,0,-1,5,-14,-7.470000,17.730000,143.619995,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.13055,0,0,0,0,0,0,-1,5,-15,-7.660000,17.610001,143.220001,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.16775,0,0,0,0,0,0,-1,5,-14,-7.600000,17.309999,142.830002,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.20526,0,0,0,0,0,0,-1,4,-14,-7.550000,17.080000,142.520004,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.28037,0,0,0,0,0,0,-1,5,-14,-7.600000,16.840000,142.309998,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.31797,0,0,0,0,0,0,-1,5,-14,-7.740000,16.660000,142.210007,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.35546,0,0,0,1,0,0,-1,5,-15,-7.910000,16.490000,142.399994,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.43051,0,0,0,0,0,0,-1,4,-15,-7.830000,16.290001,142.610001,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.46776,0,0,0,0,0,0,-2,4,-15,-7.540000,16.070000,142.509995,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.50525,0,0,0,0,0,0,-1,4,-14,-7.300000,15.860000,142.220001,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.58025,0,0,0,0,0,0,-1,4,-14,-7.470000,15.490000,142.119995,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.61801,0,0,0,0,0,0,-1,4,-14,-7.580000,15.280000,142.020004,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.65547,0,0,0,0,0,0,-1,5,-15,-7.530000,15.500000,142.089996,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.73050,0,0,0,0,0,0,-1,5,-14,-7.260000,15.960000,142.300003,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.76776,0,0,0,0,0,0,-1,4,-15,-7.100000,16.190001,142.699997,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.80547,0,0,0,0,0,0,-1,5,-14,-6.880000,16.240000,143.050003,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.88033,0,0,0,0,0,0,-2,4,-15,-6.800000,16.219999,143.600006,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.91780,0,0,0,0,0,0,-2,4,-14,-6.420000,16.480000,144.059998,0,0,5,0,0,0
2016-06-14_13-24-55,1465903495.95546,0,0,0,0,0,0,-1,4,-14,-6.210000,16.510000,144.399994,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.03058,0,0,0,0,0,0,-1,4,-15,-6.260000,16.230000,144.520004,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.06775,0,0,0,0,0,0,-2,4,-15,-6.220000,16.120001,144.580002,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.10527,0,0,0,0,0,0,-2,4,-15,-5.910000,16.070000,144.619995,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.18036,0,0,0,0,0,0,-2,4,-14,-5.640000,16.010000,144.509995,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.21785,0,0,0,0,0,0,-2,4,-14,-5.560000,15.930000,144.270004,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.25548,0,0,0,0,0,0,-2,4,-15,-5.660000,15.880000,144.029999,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.33056,0,0,0,0,0,0,-2,4,-15,-5.760000,15.810000,143.759995,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.36777,0,0,0,0,0,0,-2,4,-14,-5.900000,15.740000,143.610001,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.40530,0,0,0,0,0,0,-1,4,-15,-6.130000,15.540000,143.649994,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.48042,0,0,0,0,0,0,-1,4,-15,-6.370000,15.330000,143.789993,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.51781,0,0,0,0,0,0,-1,4,-15,-6.550000,15.240000,143.889999,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.55546,0,0,0,0,0,0,-1,4,-15,-6.650000,15.200000,143.929993,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.66727,150,70,0,0,0,0,-1,4,-15,-6.760000,15.220000,143.910004,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.66945,0,0,0,0,0,0,-1,4,-15,-6.860000,15.140000,143.860001,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.70529,0,0,0,0,0,0,-1,4,-15,-6.840000,15.020000,143.699997,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.78040,0,0,0,0,0,0,-1,4,-15,-6.910000,14.760000,143.470001,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.81783,0,0,0,0,0,0,-1,4,-15,-6.900000,14.590000,143.130005,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.85547,0,0,0,0,0,0,-2,3,-15,-6.720000,14.580000,142.669998,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.93054,0,0,0,0,0,0,-1,4,-14,-6.440000,14.670000,141.899994,0,0,5,0,0,0
2016-06-14_13-24-56,1465903496.96779,0,0,0,0,0,0,-1,4,-15,-6.670000,14.590000,141.389999,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.00530,0,0,0,0,0,0,-1,4,-15,-7.020000,14.500000,141.270004,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.08035,0,0,0,0,0,0,-1,4,-15,-7.210000,14.520000,141.270004,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.11783,0,0,0,0,0,0,-1,4,-15,-7.240000,14.700000,141.229996,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.15570,0,0,0,0,0,0,-1,4,-15,-7.260000,14.800000,141.279999,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.23060,0,0,0,0,0,0,-1,4,-14,-7.230000,14.740000,141.339996,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.26779,0,0,0,0,0,0,-1,4,-15,-7.330000,14.680000,141.509995,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.30528,0,0,0,0,0,0,-1,4,-15,-7.280000,14.550000,141.619995,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.38036,0,0,0,0,0,0,-1,4,-15,-7.090000,14.480000,141.470001,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.41785,0,0,0,0,0,0,-1,4,-15,-7.130000,14.550000,141.300003,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.45547,0,0,0,0,0,0,-1,4,-15,-7.110000,14.530000,140.940002,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.53054,0,0,0,0,0,0,-1,4,-15,-7.110000,14.490000,140.570007,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.56780,0,0,0,0,0,0,-1,4,-14,-7.180000,14.600000,140.500000,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.60531,0,0,0,0,0,0,-1,4,-15,-7.190000,14.650000,140.610001,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.68037,0,0,0,0,0,0,-1,4,-15,-7.170000,14.550000,140.630005,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.71784,0,0,0,0,0,0,-1,4,-15,-7.330000,14.390000,140.639999,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.75550,0,0,0,0,0,0,-1,4,-15,-7.540000,14.250000,140.779999,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.83064,0,0,0,0,0,0,-1,4,-14,-7.710000,14.140000,140.970001,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.86780,0,0,0,1,0,0,-1,4,-15,-7.760000,13.430000,141.179993,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.90535,0,0,0,0,0,0,-1,3,-15,-7.640000,12.860000,141.220001,0,0,5,0,0,0
2016-06-14_13-24-57,1465903497.98055,0,0,0,0,0,0,0,3,-15,-7.570000,12.790000,141.130005,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.01792,0,0,0,0,0,0,-1,4,-15,-7.660000,13.110000,141.070007,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.05547,0,0,0,0,0,0,-1,4,-15,-7.670000,13.420000,140.889999,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.13061,0,0,0,1,0,0,-1,4,-15,-7.610000,13.540000,140.509995,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.20479,0,0,0,0,0,0,-1,4,-15,-7.660000,13.560000,140.059998,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.20703,0,0,0,0,0,0,0,4,-15,-7.750000,13.520000,139.789993,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.28039,0,0,0,0,0,0,0,4,-15,-7.810000,13.390000,139.910004,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.31791,0,0,0,0,0,0,0,3,-15,-7.760000,13.310000,140.279999,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.35550,0,0,0,0,0,0,-1,3,-15,-7.540000,13.330000,140.339996,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.43067,0,0,0,0,0,0,-1,4,-15,-7.460000,13.440000,139.929993,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.46780,0,0,0,0,0,0,-1,4,-15,-7.430000,13.510000,139.240005,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.50537,0,0,0,0,0,0,-1,4,-15,-7.340000,13.540000,138.610001,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.58040,0,0,0,0,0,0,-1,4,-15,-7.300000,13.460000,138.259995,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.61787,0,0,0,0,1,0,-1,4,-15,-7.360000,13.440000,138.289993,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.65551,0,0,0,0,0,0,-1,4,-15,-7.420000,13.520000,138.509995,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.73065,0,0,0,0,0,0,-1,4,-15,-7.450000,13.620000,138.639999,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.76780,0,0,0,0,0,0,-1,4,-15,-7.480000,13.660000,138.580002,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.80542,0,0,0,0,0,0,-1,4,-15,-7.530000,13.870000,138.350006,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.88051,0,0,0,0,0,0,-1,4,-15,-7.610000,14.320000,138.059998,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.91794,0,0,0,0,0,0,-1,4,-15,-7.680000,14.730000,137.750000,0,0,5,0,0,0
2016-06-14_13-24-58,1465903498.95550,0,0,0,0,0,0,-1,5,-15,-7.840000,14.970000,137.460007,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.03062,0,0,0,0,0,0,-1,4,-15,-8.110000,14.900000,137.199997,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.06782,0,0,0,0,0,0,-1,4,-15,-8.410000,14.680000,136.880005,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.10534,0,0,0,0,0,0,0,4,-15,-8.730000,14.420000,136.389999,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.18028,0,0,0,0,0,0,0,4,-15,-9.020000,14.120000,135.610001,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.21786,0,0,0,0,0,0,0,3,-15,-9.280000,13.540000,134.119995,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.25552,0,0,0,0,0,0,0,2,-15,-9.800000,12.580000,131.080002,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.33065,0,0,0,0,0,0,0,3,-15,-10.690000,11.250000,126.120003,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.40481,0,0,0,0,0,0,1,3,-15,-11.720000,9.730000,119.949997,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.40699,0,0,0,0,0,0,1,5,-15,-12.530000,8.080000,113.129997,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.48049,0,0,0,0,0,0,2,5,-15,-13.230000,6.770000,107.000000,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.51795,0,0,0,0,0,0,2,5,-15,-13.550000,5.860000,102.279999,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.55556,0,0,0,0,0,0,1,5,-15,-13.620000,5.310000,99.269997,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.63065,150,48,0,0,0,0,1,4,-15,-13.340000,4.910000,97.550003,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.66782,0,0,0,0,0,0,1,4,-15,-12.920000,4.640000,96.620003,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.70535,0,0,0,0,0,0,1,3,-15,-12.610000,4.520000,96.209999,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.81728,0,0,0,0,0,0,1,3,-15,-12.350000,4.450000,96.120003,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.81936,0,0,0,0,0,0,1,3,-15,-12.110000,4.470000,96.330002,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.85555,0,0,0,0,0,0,1,3,-15,-11.840000,4.510000,96.709999,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.93069,0,0,0,0,0,0,1,3,-15,-11.580000,4.550000,97.139999,0,0,5,0,0,0
2016-06-14_13-24-59,1465903499.96783,0,0,0,0,0,0,1,3,-15,-11.340000,4.590000,97.589996,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.00932,0,0,0,0,0,0,1,3,-15,-11.060000,4.670000,97.949997,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.08064,0,0,0,0,0,0,1,3,-15,-10.880000,4.830000,98.309998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.11790,0,0,0,0,0,0,1,3,-15,-10.800000,5.000000,98.680000,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.15527,0,0,0,0,0,0,1,3,-15,-10.780000,5.090000,99.000000,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.23067,0,0,0,0,0,0,1,3,-15,-10.700000,5.120000,99.220001,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.26784,0,0,0,0,0,0,1,3,-15,-10.570000,5.080000,99.349998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.30537,0,0,0,0,0,0,1,3,-15,-10.420000,4.990000,99.360001,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.38051,0,0,0,1,0,0,1,3,-15,-10.300000,4.850000,99.349998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.41787,0,0,0,0,0,0,1,3,-15,-10.200000,4.820000,99.410004,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.45555,0,0,0,0,0,0,1,3,-15,-10.130000,4.820000,99.610001,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.53082,0,0,0,0,0,0,1,3,-15,-10.000000,4.780000,99.959999,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.56784,0,0,0,0,0,0,1,3,-15,-9.670000,4.510000,100.489998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.60537,0,0,0,0,0,0,0,3,-15,-9.240000,4.240000,101.440002,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.68052,0,0,0,0,0,0,0,3,-15,-8.780000,4.200000,103.029999,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.75484,0,0,0,0,0,0,0,3,-15,-8.330000,4.360000,105.339996,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.75688,0,0,0,0,0,0,0,2,-15,-7.760000,4.550000,107.980003,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.86747,0,0,0,0,0,0,0,2,-15,-7.010000,4.720000,110.419998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.86999,0,0,0,0,0,0,0,2,-15,-6.360000,4.600000,112.489998,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.90536,0,0,0,0,0,0,0,1,-15,-5.890000,4.190000,114.250000,0,0,5,0,0,0
2016-06-14_13-25-00,1465903500.98053,0,0,0,0,0,0,0,1,-15,-5.540000,3.780000,115.680000,0,0,5,0,0,0
