date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-10_14-38-06,1465562286.33450,0,0,0,0,0,0,9,5,-13,-72.910004,-20.809999,196.210007,1,0,5,0,0,0
2016-06-10_14-38-06,1465562286.37181,0,0,0,0,0,0,10,4,-12,-77.029999,-16.900000,204.449997,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.40934,0,0,0,0,0,0,11,5,-13,-80.650002,-2.920000,222.050003,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.48432,0,0,0,0,0,0,11,5,-11,-81.699997,24.719999,252.899994,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.52156,0,0,0,0,0,0,11,6,-9,-79.239998,52.810001,283.859985,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.55919,0,0,0,0,0,0,10,10,-10,-73.550003,69.120003,303.690002,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.63408,0,0,0,0,0,0,12,13,-9,-63.299999,77.059998,315.399994,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.67170,0,0,0,0,0,0,13,13,-10,-48.160000,78.669998,321.640015,1,0,5,0,0,0
2016-06-10_14-38-06,1465562286.70947,0,0,0,0,0,0,11,10,-10,-30.639999,77.089996,323.989990,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.78431,0,0,0,0,0,0,4,7,-11,-14.580000,74.639999,324.160004,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.82158,0,0,0,0,0,0,0,2,-9,-4.300000,73.129997,322.890015,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.85911,0,0,0,0,0,0,0,0,-10,-3.290000,71.839996,320.380005,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.93409,0,0,0,0,0,0,4,7,-10,-13.460000,71.250000,316.230011,0,0,5,0,0,0
2016-06-10_14-38-06,1465562286.97161,0,0,0,0,0,0,7,12,-11,-28.240000,70.519997,311.299988,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.00926,0,0,0,0,0,0,6,23,-13,-39.330002,68.250000,305.519989,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.12117,0,0,0,0,0,0,4,18,-12,-38.680000,66.529999,301.399994,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.12324,0,0,0,0,0,0,3,12,-12,-28.160000,66.629997,300.440002,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.15924,0,0,0,0,0,0,0,4,-12,-13.650000,67.269997,301.029999,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.23410,0,0,0,0,0,0,-4,-1,-9,-1.540000,67.169998,300.559998,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.27165,0,0,0,0,0,0,-7,-4,-11,2.240000,66.269997,299.790009,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.30927,0,0,0,0,0,0,-3,2,-11,-4.280000,65.250000,297.679993,1,0,5,0,0,0
2016-06-10_14-38-07,1465562287.38426,0,0,0,0,0,0,0,10,-13,-16.480000,63.259998,294.549988,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.42161,0,0,0,0,0,0,1,18,-17,-27.469999,57.910000,290.220001,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.45912,0,0,0,0,0,0,0,17,-16,-28.469999,52.040001,287.309998,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.53410,0,0,0,0,0,0,1,8,-14,-19.209999,50.189999,289.670013,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.57165,0,0,0,0,0,0,0,0,-14,-6.200000,49.840000,294.450012,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.60930,0,0,0,0,0,0,-3,-4,-13,4.550000,49.990002,298.239990,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.68431,0,0,0,0,0,0,-6,-5,-11,8.360000,51.009998,298.829987,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.75849,0,0,0,0,0,0,-4,0,-12,3.350000,52.560001,296.779999,1,0,5,0,0,0
2016-06-10_14-38-07,1465562287.76074,0,0,0,0,0,0,0,4,-11,-7.290000,54.580002,293.730011,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.83412,0,0,0,0,0,0,0,16,-15,-18.650000,55.810001,291.609985,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.87166,0,0,0,0,0,0,0,18,-16,-21.959999,55.750000,291.450012,0,0,5,0,0,0
2016-06-10_14-38-07,1465562287.94660,0,0,0,0,0,0,0,10,-15,-15.710000,54.599998,293.049988,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.02109,0,0,0,0,0,0,-1,3,-14,-5.980000,53.900002,295.380005,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.02316,0,0,0,0,0,0,-4,-1,-11,2.120000,53.029999,296.630005,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.05910,0,0,0,0,0,0,-6,-2,-11,3.910000,51.529999,296.549988,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.13406,0,0,0,0,0,0,-3,1,-12,-1.930000,50.220001,294.839996,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.17163,0,0,0,0,0,0,0,6,-13,-11.930000,49.410000,292.179993,1,0,5,0,0,0
2016-06-10_14-38-08,1465562288.20940,0,0,0,0,0,0,1,5,-14,-21.299999,47.130001,289.420013,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.28424,0,0,0,0,0,0,4,9,-16,-29.190001,40.540001,284.609985,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.32160,0,0,0,0,0,0,4,9,-18,-34.080002,30.670000,279.230011,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.35913,0,0,0,0,0,0,4,6,-17,-33.560001,23.410000,276.839996,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.43413,0,0,0,0,0,0,5,2,-14,-29.740000,21.190001,279.329987,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.47166,0,0,0,0,0,0,5,-2,-14,-25.719999,22.430000,285.279999,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.50933,0,0,0,0,0,0,4,-3,-18,-22.990000,26.320000,290.529999,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.58431,0,0,0,0,0,0,4,-1,-15,-22.549999,35.650002,292.929993,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.62167,0,0,0,0,0,0,2,6,-12,-23.500000,48.889999,293.910004,1,0,5,0,0,0
2016-06-10_14-38-08,1465562288.65912,0,0,0,0,0,0,0,16,-11,-23.809999,59.349998,293.959991,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.73412,0,0,0,0,0,0,-2,14,-12,-21.830000,61.220001,292.320007,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.80860,0,0,0,0,0,0,-3,11,-10,-19.129999,58.610001,290.290009,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.81067,0,0,0,0,0,0,-1,6,-11,-17.330000,51.669998,288.420013,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.88433,0,0,0,0,0,0,-1,3,-13,-15.830000,41.529999,286.739990,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.92163,0,0,0,0,0,0,0,1,-17,-13.960000,29.400000,284.839996,0,0,5,0,0,0
2016-06-10_14-38-08,1465562288.95914,0,0,0,0,0,0,1,0,-17,-11.560000,20.059999,282.649994,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.03427,0,0,0,0,0,0,2,-3,-16,-9.670000,16.430000,280.559998,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.07168,0,0,0,0,0,0,0,-2,-15,-8.520000,17.209999,279.049988,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.10913,0,0,0,0,0,0,0,0,-16,-8.340000,22.049999,278.290009,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.18434,0,0,0,0,0,0,-1,1,-15,-9.170000,30.559999,278.100006,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.22163,0,0,0,0,0,0,-1,4,-14,-9.650000,38.369999,276.670013,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.25916,0,0,0,0,0,0,-3,5,-15,-8.990000,42.000000,273.260010,1,0,5,0,0,0
2016-06-10_14-38-09,1465562289.33414,0,0,0,0,0,0,-4,3,-14,-8.470000,43.009998,267.980011,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.37169,0,0,0,0,0,0,-2,5,-14,-8.940000,40.759998,259.790009,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.40933,0,0,0,0,0,0,-4,6,-14,-8.680000,37.560001,251.179993,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.48435,0,0,0,0,0,0,-5,7,-14,-7.030000,35.389999,244.320007,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.52164,0,0,0,0,0,0,-5,12,-14,-2.210000,34.689999,242.289993,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.55922,0,0,0,0,0,0,-6,1,-13,6.900000,36.369999,247.369995,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.63413,0,0,0,0,0,0,-11,-8,-8,16.340000,38.610001,252.300003,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.67168,0,0,0,0,0,0,-14,-9,-6,18.500000,39.540001,252.960007,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.70938,0,0,0,0,0,0,-8,-1,-11,11.240000,39.080002,249.589996,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.78436,0,0,0,0,0,0,-5,0,-12,0.710000,37.689999,243.919998,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.82163,0,0,0,0,0,0,-2,4,-13,-10.200000,34.759998,236.270004,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.85927,0,0,0,0,0,0,0,8,-13,-20.370001,30.110001,227.929993,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.93415,0,0,0,0,0,0,0,11,-15,-28.389999,25.120001,221.440002,0,0,5,0,0,0
2016-06-10_14-38-09,1465562289.97169,0,0,0,0,0,0,1,14,-17,-32.950001,22.219999,219.820007,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.00933,0,0,0,0,0,0,1,13,-16,-32.580002,23.980000,225.309998,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.08436,0,0,0,0,0,0,2,9,-15,-27.730000,29.830000,236.699997,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.12157,0,0,0,0,0,0,0,5,-13,-19.280001,35.759998,249.899994,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.15916,0,0,0,0,0,0,-3,-3,-9,-11.670000,37.439999,261.269989,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.27105,0,0,0,0,0,0,-2,0,-13,-11.350000,35.230000,268.769989,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.27312,0,0,0,0,0,0,0,1,-14,-17.080000,33.810001,272.670013,1,0,5,0,0,0
2016-06-10_14-38-10,1465562290.30936,0,0,0,0,0,0,3,2,-15,-26.010000,32.610001,272.980011,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.38399,0,0,0,0,0,0,6,8,-16,-35.240002,30.219999,269.220001,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.42123,0,0,0,0,0,0,6,14,-16,-40.509998,28.879999,266.440002,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.46190,0,0,0,0,0,0,6,12,-15,-39.099998,31.940001,270.209991,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.53402,0,0,0,0,0,0,5,9,-15,-32.230000,37.549999,277.890015,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.57172,0,0,0,0,0,0,2,6,-14,-22.260000,42.439999,284.940002,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.60926,0,0,0,0,0,0,0,3,-12,-12.260000,46.049999,289.359985,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.72128,0,0,0,0,0,0,-4,0,-9,-5.380000,49.099998,291.839996,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.73842,0,0,0,0,0,0,-5,2,-11,-4.550000,51.060001,292.869995,1,0,5,0,0,0
2016-06-10_14-38-10,1465562290.75931,0,0,0,0,0,0,-3,5,-11,-9.350000,52.790001,292.459991,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.83399,0,0,0,0,0,0,0,10,-12,-17.139999,53.759998,291.070007,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.90878,0,0,0,0,0,0,1,15,-13,-24.549999,52.490002,288.480011,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.92943,0,0,0,0,0,0,1,13,-13,-28.270000,50.209999,286.059998,0,0,5,0,0,0
2016-06-10_14-38-10,1465562290.98424,0,0,0,0,0,0,1,11,-12,-28.010000,47.910000,284.359985,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.02174,0,0,0,0,0,0,1,9,-12,-26.360001,46.200001,283.529999,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.05909,0,0,0,0,0,0,0,8,-12,-24.639999,45.270000,283.429993,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.13428,0,0,0,0,0,0,0,8,-13,-22.969999,44.610001,283.440002,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.20887,0,0,0,0,0,0,0,7,-13,-21.500000,43.799999,282.899994,1,0,5,0,0,0
2016-06-10_14-38-11,1465562291.22852,0,0,0,0,0,0,0,8,-13,-20.469999,42.869999,281.799988,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.28406,0,0,0,0,0,0,0,7,-13,-19.280001,41.820000,280.480011,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.32146,0,0,0,0,0,0,0,7,-13,-18.190001,41.060001,279.100006,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.35872,0,0,0,0,0,0,0,8,-14,-17.139999,40.259998,277.970001,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.43416,0,0,0,0,0,0,-1,9,-14,-14.490000,39.560001,277.829987,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.47190,0,0,0,0,0,0,-2,6,-13,-10.210000,39.599998,278.950012,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.50904,0,0,0,0,0,0,-3,3,-13,-5.550000,39.570000,280.730011,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.62143,0,0,0,0,0,0,-4,-1,-10,-3.190000,39.119999,281.899994,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.64692,0,0,0,0,0,0,-3,2,-13,-6.470000,38.500000,281.070007,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.66164,0,0,0,0,0,0,0,7,-13,-13.400000,38.560001,278.359985,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.73383,0,0,0,0,0,0,0,10,-15,-20.440001,39.570000,276.109985,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.77145,0,0,0,0,0,0,1,12,-14,-24.290001,41.430000,275.329987,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.80923,0,0,0,0,0,0,0,12,-14,-23.350000,42.509998,275.910004,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.92164,0,0,0,0,0,0,0,8,-14,-19.090000,43.560001,277.429993,0,0,5,0,0,0
2016-06-10_14-38-11,1465562291.99599,0,0,0,0,0,0,-1,7,-12,-13.940000,44.709999,278.839996,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.01608,0,0,0,0,0,0,-3,4,-11,-9.580000,45.310001,280.440002,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.03389,0,0,0,0,0,0,-4,3,-11,-7.730000,44.930000,281.420013,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.07135,0,0,0,0,0,0,-3,5,-12,-9.770000,44.310001,281.130005,1,0,5,0,0,0
2016-06-10_14-38-12,1465562292.10905,0,0,0,0,0,0,-1,7,-13,-14.610000,44.009998,279.649994,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.18433,0,0,0,0,0,0,0,10,-13,-20.030001,43.939999,277.799988,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.22144,0,0,0,0,0,0,0,14,-14,-23.299999,44.299999,277.179993,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.25888,0,0,0,0,0,0,0,12,-14,-21.889999,44.639999,278.619995,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.33428,0,0,0,0,0,0,0,9,-13,-17.410000,45.410000,281.440002,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.37173,0,0,0,0,0,0,-2,7,-12,-12.370000,45.849998,284.239990,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.40934,0,0,0,0,0,0,-3,2,-11,-8.770000,46.060001,286.279999,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.48432,34,38,0,0,0,0,-3,3,-11,-9.210000,45.759998,286.440002,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.52168,0,0,0,0,0,0,-1,6,-12,-14.350000,45.470001,284.720001,1,0,5,0,0,0
2016-06-10_14-38-12,1465562292.59682,0,0,0,0,0,0,1,11,-12,-21.590000,45.349998,281.940002,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.63389,0,0,0,0,0,0,2,13,-13,-27.270000,44.950001,279.529999,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.67394,0,0,0,0,0,0,2,15,-13,-28.959999,44.410000,278.549988,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.70927,0,0,0,0,0,0,1,12,-13,-26.129999,44.669998,279.950012,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.78437,0,0,0,0,0,0,0,11,-13,-19.629999,44.840000,282.670013,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.82146,0,0,0,0,0,0,-1,6,-12,-11.620000,44.860001,285.820007,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.85889,0,0,0,0,0,0,-3,1,-11,-4.810000,44.549999,288.179993,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.94050,0,0,0,0,0,0,-5,0,-11,-3.090000,43.299999,288.339996,0,0,5,0,0,0
2016-06-10_14-38-12,1465562292.97155,0,0,0,0,0,0,-2,3,-12,-8.400000,42.619999,285.160004,1,0,5,0,0,0
2016-06-10_14-38-13,1465562293.00924,0,0,0,0,0,0,1,11,-12,-17.770000,42.200001,279.660004,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.08431,0,0,0,0,0,0,1,17,-16,-25.299999,41.389999,275.950012,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.12178,0,0,0,0,0,0,1,13,-14,-24.750000,37.750000,274.760010,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.15890,0,0,0,0,0,0,0,8,-13,-20.420000,32.580002,275.540009,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.23417,0,0,0,0,0,1,0,3,-14,-16.719999,27.480000,277.160004,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.27200,0,0,0,0,0,0,0,-1,-13,-15.210000,23.610001,278.100006,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.30911,0,0,0,0,0,0,1,1,-14,-16.760000,21.510000,276.619995,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.38452,0,0,0,0,0,0,2,5,-15,-20.250000,22.730000,274.489990,1,0,5,0,0,0
2016-06-10_14-38-13,1465562293.42157,0,0,0,0,0,0,1,9,-16,-22.670000,27.590000,274.160004,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.45884,0,0,2,0,0,0,1,8,-13,-22.580000,36.529999,276.579987,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.53407,0,0,0,0,0,0,0,7,-10,-20.910000,46.009998,279.809998,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.57155,0,0,0,0,0,0,-1,9,-9,-19.520000,50.860001,281.559998,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.60908,0,0,0,0,0,0,-2,10,-11,-19.660000,49.330002,281.440002,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.68426,0,0,0,0,0,0,0,7,-11,-21.200001,44.820000,279.450012,1,0,5,0,0,0
2016-06-10_14-38-13,1465562293.72150,0,0,0,0,0,0,1,7,-10,-25.639999,39.639999,275.660004,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.75915,0,0,0,0,0,0,4,6,-13,-33.290001,35.759998,270.690002,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.83408,0,0,0,0,0,0,6,10,-12,-40.310001,31.559999,264.089996,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.87158,0,0,0,0,0,0,8,18,-14,-43.529999,28.790001,259.829987,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.94664,0,0,0,0,0,0,6,13,-13,-40.419998,31.590000,263.850006,0,0,5,0,0,0
2016-06-10_14-38-13,1465562293.98412,0,0,0,0,0,0,5,9,-12,-33.009998,37.139999,272.040009,0,0,5,0,0,0
2016-06-10_14-38-14,1465562294.02137,0,0,0,0,0,0,1,6,-12,-23.620001,39.509998,278.920013,0,0,5,0,0,0
2016-06-10_14-38-14,1465562294.05889,0,0,0,0,0,0,-1,4,-11,-15.930000,37.049999,282.170013,0,0,5,0,0,0
2016-06-10_14-38-14,1465562294.13405,0,0,0,0,0,0,-1,4,-14,-11.810000,31.980000,283.149994,0,0,5,0,0,0
