date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-10_10-32-18,1465547538.47241,0,0,0,0,0,0,0,0,-15,-1.640000,4.730000,208.070007,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.54753,0,0,0,0,0,0,0,0,-16,-1.640000,4.640000,208.009995,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.58482,0,0,0,0,0,0,0,0,-16,-1.690000,4.590000,207.990005,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.62258,0,0,0,0,0,0,0,0,-15,-1.680000,4.570000,208.009995,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.69733,0,0,0,0,0,0,0,0,-15,-1.690000,4.550000,208.050003,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.73498,0,0,0,0,0,0,0,0,-15,-1.720000,4.440000,208.080002,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.77239,0,0,0,1,0,1,0,0,-15,-1.740000,4.260000,208.130005,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.84753,0,0,0,0,0,0,0,0,-15,-1.750000,4.110000,208.160004,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.88481,0,0,0,0,0,0,0,0,-16,-1.800000,4.010000,208.130005,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.92259,0,0,0,0,0,0,0,0,-16,-1.850000,3.970000,208.050003,0,0,3,0,0,0
2016-06-10_10-32-18,1465547538.99732,0,0,0,0,0,0,0,0,-16,-1.820000,3.950000,207.899994,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.03531,0,0,0,0,0,0,0,0,-15,-1.790000,3.960000,207.779999,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.07237,0,0,0,0,0,0,0,0,-15,-1.770000,3.960000,207.720001,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.14755,0,0,0,0,0,0,0,0,-15,-1.800000,3.890000,207.669998,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.18482,0,0,0,0,0,0,0,0,-15,-1.880000,3.850000,207.580002,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.22250,0,0,0,0,0,0,0,0,-15,-1.970000,3.810000,207.490005,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.29733,0,0,0,0,0,0,0,0,-15,-2.050000,3.820000,207.429993,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.37190,0,0,0,0,0,0,0,0,-15,-2.050000,3.820000,207.369995,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.37394,0,0,0,0,0,0,0,0,-15,-2.090000,3.750000,207.300003,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.44754,0,0,0,0,0,0,0,0,-15,-2.170000,3.590000,207.229996,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.48483,0,0,0,0,0,0,0,0,-15,-2.170000,3.190000,207.119995,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.52241,0,0,0,1,1,0,0,0,-16,-2.160000,2.810000,206.970001,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.59735,0,0,0,0,0,0,0,0,-15,-2.110000,2.660000,206.830002,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.63506,0,0,0,0,0,0,0,0,-15,-2.120000,2.660000,206.729996,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.67239,0,0,0,0,0,0,0,0,-15,-2.280000,2.600000,206.580002,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.74758,0,0,0,0,0,0,0,0,-15,-2.790000,1.980000,206.050003,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.78482,150,37,0,0,0,0,1,0,-15,-3.350000,1.160000,204.520004,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.82242,0,0,0,0,0,0,1,0,-16,-4.030000,0.280000,202.080002,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.89734,0,0,0,0,0,0,1,0,-16,-4.590000,-0.480000,199.240005,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.93504,0,0,0,0,0,0,1,0,-16,-4.900000,-0.910000,196.589996,0,0,3,0,0,0
2016-06-10_10-32-19,1465547539.97261,0,0,0,0,0,0,1,0,-16,-4.970000,-1.240000,194.529999,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.08444,0,0,0,0,0,0,1,0,-15,-4.850000,-1.440000,193.020004,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.08668,0,0,0,0,0,0,1,0,-16,-4.880000,-1.500000,192.149994,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.12249,0,0,0,0,0,0,1,0,-15,-4.960000,-1.470000,191.869995,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.19731,0,0,0,0,0,0,1,0,-15,-4.950000,-1.550000,191.899994,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.23492,0,0,0,0,0,0,1,0,-15,-4.830000,-1.610000,191.919998,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.27262,0,0,0,1,0,0,1,0,-15,-4.610000,-1.480000,191.850006,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.34766,0,0,0,0,0,0,1,0,-16,-4.420000,-1.200000,191.789993,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.38484,0,0,0,0,0,0,1,0,-15,-4.350000,-0.830000,191.800003,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.42233,0,0,0,0,0,0,1,0,-15,-4.280000,-0.650000,191.800003,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.49743,0,0,0,0,0,0,1,0,-15,-4.330000,-0.560000,191.979996,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.53484,0,0,0,0,0,0,1,0,-16,-4.330000,-0.440000,192.330002,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.57260,0,0,0,0,0,0,1,0,-16,-4.370000,-0.140000,192.839996,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.64756,0,0,0,0,0,0,1,0,-16,-4.260000,0.190000,193.580002,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.68497,0,0,0,0,0,0,1,0,-15,-3.900000,0.310000,194.449997,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.72243,0,0,0,0,0,0,0,0,-15,-3.670000,0.290000,195.220001,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.79737,0,0,0,1,1,0,0,0,-15,-3.660000,0.300000,195.759995,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.83485,0,0,0,0,0,0,0,0,-16,-3.740000,0.280000,196.149994,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.87262,0,0,0,0,0,0,0,0,-16,-3.790000,0.420000,196.580002,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.94754,0,0,0,0,0,0,0,0,-16,-3.740000,0.690000,197.199997,0,0,3,0,0,0
2016-06-10_10-32-20,1465547540.98514,0,0,0,0,0,0,0,0,-15,-3.400000,0.850000,197.990005,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.02245,0,0,0,1,0,0,0,0,-15,-3.150000,0.890000,199.009995,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.09737,0,0,0,0,0,0,0,0,-16,-3.000000,1.100000,200.070007,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.13485,0,0,0,0,0,0,0,0,-15,-2.880000,1.750000,200.929993,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.17266,0,0,0,0,0,0,0,0,-15,-2.990000,2.500000,201.509995,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.24759,0,0,0,0,0,0,0,0,-15,-3.140000,3.000000,201.710007,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.28505,0,0,0,0,0,0,0,1,-15,-3.250000,3.250000,201.990005,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.32243,0,0,0,0,0,0,0,1,-16,-3.310000,3.590000,202.970001,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.39735,0,0,0,0,0,0,0,1,-16,-3.220000,4.160000,204.589996,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.43488,0,0,0,0,0,0,0,0,-15,-3.040000,4.730000,206.250000,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.47263,0,0,0,0,0,0,0,0,-15,-2.810000,4.790000,207.490005,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.54834,0,0,0,1,1,0,0,0,-15,-2.570000,4.320000,208.350006,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.58525,0,0,0,0,0,0,0,0,-15,-2.290000,3.810000,208.850006,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.62247,0,0,0,0,0,0,0,0,-16,-2.090000,3.320000,209.100006,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.69737,0,0,0,0,0,0,0,1,-16,-2.180000,3.010000,209.250000,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.73486,0,0,0,0,0,0,0,0,-15,-2.270000,2.790000,209.570007,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.77263,120,38,0,1,0,1,0,1,-15,-2.270000,2.720000,209.990005,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.84740,0,0,0,0,0,0,0,0,-15,-2.480000,3.010000,210.839996,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.88506,0,0,0,0,0,0,0,0,-16,-2.680000,3.450000,212.089996,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.92236,0,0,0,0,0,0,0,0,-16,-2.560000,3.740000,213.270004,0,0,3,0,0,0
2016-06-10_10-32-21,1465547541.99737,0,0,0,0,0,0,0,0,-15,-2.140000,3.460000,214.220001,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.03489,0,0,0,0,0,0,0,0,-15,-1.860000,3.180000,214.880005,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.14686,0,0,0,0,0,0,0,0,-15,-1.700000,2.890000,215.160004,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.14903,0,0,0,0,0,0,0,0,-15,-1.530000,2.810000,215.179993,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.18515,0,0,0,0,0,0,0,0,-16,-1.370000,2.760000,215.399994,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.22242,0,0,0,0,0,0,0,0,-16,-1.220000,2.650000,215.839996,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.33437,250,53,0,0,0,0,0,0,-16,-1.090000,2.540000,216.320007,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.33639,0,0,0,0,0,0,0,0,-15,-0.970000,2.720000,216.399994,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.37259,0,0,0,0,0,0,0,0,-15,-1.120000,2.820000,216.050003,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.44750,0,0,0,0,0,0,0,0,-15,-1.470000,2.780000,215.440002,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.48519,0,0,0,0,0,0,0,0,-16,-1.800000,2.750000,214.710007,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.52238,0,0,0,0,0,0,0,0,-16,-2.080000,2.760000,214.220001,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.59758,0,0,0,0,0,0,0,1,-16,-2.220000,2.840000,214.089996,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.63498,0,0,0,0,0,0,0,0,-15,-2.450000,3.170000,214.229996,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.67266,0,0,0,0,0,0,0,0,-15,-2.770000,3.440000,214.440002,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.74739,0,0,0,0,0,0,0,0,-15,-3.060000,3.620000,214.490005,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.78508,0,0,1,0,1,0,0,0,-16,-3.290000,3.850000,214.330002,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.82245,0,0,0,0,0,0,0,1,-15,-3.290000,4.020000,214.050003,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.89761,0,0,0,0,0,0,0,1,-15,-3.270000,4.170000,213.809998,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.93490,0,0,0,0,0,0,0,1,-16,-3.320000,4.310000,213.649994,0,0,3,0,0,0
2016-06-10_10-32-22,1465547542.97260,0,0,0,0,0,0,0,1,-15,-3.290000,4.440000,213.479996,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.04743,0,0,0,0,0,0,0,1,-15,-3.310000,4.520000,213.369995,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.08515,0,0,0,0,0,0,0,1,-16,-3.440000,4.400000,213.389999,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.16005,0,0,0,0,0,0,0,1,-16,-3.480000,4.260000,213.539993,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.19755,0,0,0,0,0,0,0,0,-16,-3.490000,4.270000,213.860001,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.27184,0,0,0,0,0,0,0,0,-15,-3.470000,4.520000,214.070007,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.27388,0,0,0,0,0,0,0,1,-15,-3.540000,4.720000,214.330002,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.34743,0,0,0,0,0,0,0,1,-15,-3.670000,5.010000,215.009995,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.38523,0,0,0,0,0,0,0,1,-16,-3.570000,5.260000,216.009995,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.42244,0,0,0,0,0,0,0,1,-15,-3.330000,5.510000,216.929993,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.49772,0,0,0,0,0,0,0,1,-15,-3.090000,5.470000,217.410004,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.53499,0,0,0,1,0,0,0,1,-16,-2.930000,5.200000,217.460007,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.57265,0,0,0,0,0,0,0,1,-15,-2.930000,5.040000,217.160004,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.64741,0,0,0,0,0,0,0,0,-16,-3.140000,4.720000,216.639999,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.68518,0,0,0,0,0,0,0,1,-16,-3.380000,4.480000,216.000000,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.72240,0,0,0,0,0,0,0,1,-15,-3.400000,4.430000,215.500000,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.79762,100,40,0,0,0,0,0,0,-15,-3.290000,4.410000,215.119995,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.83498,0,0,0,0,0,0,0,1,-15,-3.210000,4.280000,214.550003,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.87261,0,0,0,0,0,0,0,1,-15,-3.360000,4.150000,213.740005,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.94740,0,0,0,0,0,0,0,1,-16,-3.480000,4.030000,212.850006,0,0,3,0,0,0
2016-06-10_10-32-23,1465547543.98520,0,0,0,0,0,0,0,1,-16,-3.460000,3.850000,212.210007,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.02240,0,0,0,0,0,0,0,1,-16,-3.380000,3.580000,211.800003,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.13441,0,0,0,0,0,0,0,0,-15,-3.230000,3.630000,211.380005,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.13644,0,0,0,0,0,0,0,1,-15,-3.100000,3.850000,210.979996,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.17263,0,0,0,0,0,0,0,1,-15,-3.080000,3.900000,210.750000,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.24743,0,0,0,0,0,0,0,1,-15,-3.140000,3.940000,210.470001,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.28519,190,72,0,0,1,0,0,0,-16,-3.160000,3.930000,210.089996,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.32244,0,0,0,0,0,0,0,0,-15,-3.060000,3.780000,209.639999,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.39762,0,0,0,0,0,0,0,0,-16,-3.060000,3.550000,209.300003,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.43499,0,0,0,0,0,0,0,1,-15,-3.120000,3.550000,209.009995,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.47248,0,0,0,0,0,0,0,1,-15,-3.210000,3.690000,208.729996,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.54742,0,0,0,0,0,0,0,1,-15,-3.280000,3.850000,208.410004,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.58511,0,0,0,0,0,0,0,1,-15,-3.320000,3.920000,208.149994,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.62252,0,0,0,0,0,0,0,1,-15,-3.320000,3.890000,208.009995,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.69764,0,0,0,0,0,0,0,1,-16,-3.310000,3.530000,208.050003,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.73493,0,0,0,0,0,0,0,1,-16,-3.280000,3.100000,208.130005,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.77241,0,0,0,0,0,0,0,0,-15,-3.240000,2.750000,208.279999,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.84742,0,0,0,0,0,0,0,0,-15,-3.210000,2.460000,208.600006,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.88518,0,0,0,0,0,0,0,0,-15,-3.200000,2.360000,209.039993,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.92261,0,0,0,0,0,0,0,0,-15,-3.200000,2.440000,209.419998,0,0,3,0,0,0
2016-06-10_10-32-24,1465547544.99768,0,0,0,0,0,0,0,0,-16,-3.270000,2.590000,209.550003,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.03508,160,41,0,0,0,0,0,0,-16,-3.250000,2.700000,209.350006,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.07253,0,0,0,0,0,0,0,0,-15,-3.160000,2.720000,208.880005,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.14745,0,0,0,0,0,0,0,0,-15,-3.190000,2.680000,208.320007,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.18521,0,0,0,0,0,0,0,0,-15,-3.370000,2.710000,207.729996,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.26004,0,0,0,0,0,0,0,1,-15,-3.670000,2.910000,207.149994,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.29763,0,0,0,0,0,0,0,1,-16,-3.890000,3.090000,206.660004,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.33500,0,0,0,0,0,0,0,1,-16,-3.970000,3.210000,206.289993,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.37242,0,0,0,0,0,0,0,1,-15,-3.930000,3.290000,206.100006,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.44744,0,0,0,0,0,0,0,1,-15,-3.920000,3.430000,206.020004,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.48503,0,0,0,0,0,0,0,1,-15,-3.940000,3.620000,206.000000,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.52264,0,0,0,2,0,0,0,1,-15,-4.100000,3.780000,206.039993,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.59782,0,0,0,0,0,0,0,1,-16,-4.280000,3.840000,205.990005,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.63501,0,0,0,0,0,0,0,1,-16,-4.380000,3.770000,205.830002,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.67243,0,0,0,0,0,0,0,1,-16,-4.350000,3.690000,205.630005,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.74743,0,0,0,0,0,0,0,1,-15,-4.330000,3.700000,205.550003,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.78505,0,0,0,0,0,0,0,1,-15,-4.290000,3.800000,205.580002,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.82265,0,0,0,0,0,0,0,1,-15,-4.250000,3.930000,205.589996,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.93451,0,0,0,0,0,0,0,1,-15,-4.230000,4.040000,205.529999,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.93659,0,0,0,0,0,0,0,1,-15,-4.260000,4.110000,205.440002,0,0,3,0,0,0
2016-06-10_10-32-25,1465547545.97257,0,0,0,0,0,0,0,1,-15,-4.300000,4.210000,205.380005,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.04745,0,0,0,1,0,0,0,1,-15,-4.350000,4.330000,205.350006,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.08500,0,0,0,0,0,0,0,1,-15,-4.320000,4.440000,205.330002,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.12265,0,0,0,0,0,0,0,1,-15,-4.230000,4.620000,205.330002,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.19766,0,0,0,0,0,0,0,1,-15,-4.090000,4.760000,205.309998,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.23495,0,0,0,0,0,0,0,1,-15,-3.990000,4.640000,205.259995,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.27244,0,0,0,0,0,1,0,1,-15,-3.960000,4.410000,205.169998,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.34746,0,0,0,0,0,0,0,1,-15,-3.940000,4.350000,205.089996,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.38501,0,0,0,0,0,0,0,1,-15,-4.000000,4.490000,205.059998,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.42255,0,0,0,0,0,0,0,1,-15,-4.130000,4.750000,205.029999,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.49766,0,0,0,0,0,0,0,0,-15,-4.480000,4.850000,204.660004,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.53524,0,0,0,1,0,0,0,1,-15,-5.380000,4.910000,203.259995,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.57256,0,0,0,0,0,0,0,0,-16,-6.680000,5.250000,200.990005,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.64744,0,0,0,0,0,0,1,1,-15,-7.700000,5.720000,197.460007,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.68495,0,0,0,0,0,0,1,3,-15,-8.660000,6.180000,193.460007,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.72274,0,0,0,0,0,0,1,3,-15,-9.310000,6.400000,189.949997,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.79764,0,0,0,0,0,0,1,4,-15,-9.570000,6.410000,187.360001,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.83522,0,0,0,0,0,0,1,3,-15,-9.590000,6.260000,185.729996,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.87252,0,0,0,0,0,0,1,3,-15,-9.470000,5.930000,184.740005,0,0,3,0,0,0
2016-06-10_10-32-26,1465547546.94745,0,0,0,0,0,0,1,2,-15,-9.310000,5.430000,184.080002,0,0,3,0,0,0
2016-06-10_10-32-27,1465547547.05946,0,0,0,0,0,0,1,2,-15,-9.190000,4.920000,183.679993,0,0,3,0,0,0
2016-06-10_10-32-27,1465547547.06154,190,64,0,0,0,0,1,2,-15,-9.000000,4.360000,183.330002,0,0,3,0,0,0
2016-06-10_10-32-27,1465547547.09753,0,0,0,0,0,0,1,2,-15,-8.810000,3.910000,182.919998,0,0,3,0,0,0
