1465562284.14121,0,0,0,0,0,0,0,-2,6,-14,-18.76,79.559998,296.130005,0,0,5,0,0,0
1465562284.15921,0.0179998875,0,0,0,0,0,0,-2,6,-14,-18.75,79.160004,295.970001,0,0,5,0,0,0
1465562284.2344,0.0931899548,0,0,0,0,0,0,-2,6,-14,-18.780001,78.720001,295.790009,0,0,5,0,0,0
1465562284.2716,0.1303899288,0,0,0,0,0,0,-2,6,-14,-18.809999,78.239998,295.630005,0,0,5,0,0,0
1465562284.34678,0.2055699825,0,0,0,0,0,0,-2,6,-14,-18.77,77.720001,295.5,0,0,5,0,0,0
1465562284.38427,0.2430598736,0,0,0,0,0,0,-2,5,-14,-18.73,77.209999,295.329987,0,0,5,0,0,0
1465562284.42155,0.2803399563,0,0,0,0,0,0,-2,6,-14,-18.74,76.669998,295.119995,0,0,5,0,0,0
1465562284.45905,0.3178398609,0,0,0,1,0,0,-2,6,-14,-18.75,76.190002,294.920013,0,0,5,0,0,0
1465562284.53408,0.3928699493,0,0,0,0,0,0,-2,6,-14,-18.719999,75.730003,294.73999,0,0,5,0,0,0
1465562284.57156,0.4303498268,0,0,0,0,0,0,-2,5,-14,-18.67,75.230003,294.570007,0,0,5,0,0,0
1465562284.60913,0.4679198265,0,0,0,0,0,0,-2,2,-12,-19.059999,74.400002,294.119995,0,0,5,0,0,0
1465562284.68409,0.5428798199,0,0,0,0,0,0,-1,5,-12,-22.209999,69.629997,292.76001,0,0,5,0,0,0
1465562284.72163,0.5804200172,0,0,0,0,0,0,1,6,-18,-27.68,58.009998,290.130005,0,0,5,0,0,0
1465562284.75918,0.6179699898,0,0,0,0,0,0,2,3,-19,-30.040001,44.919998,285.950012,0,0,5,0,0,0
1465562284.83406,0.6928498745,0,0,0,0,0,0,3,-7,-12,-29.27,42.639999,284.070007,0,0,5,0,0,0
1465562284.90863,0.7674198151,0,0,0,0,0,0,1,-8,-10,-30.719999,49.41,284.570007,0,0,5,0,0,0
