date,epoch_time,blink_speed,blink_strength,eye_move_up,eye_move_down,eye_move_left,eye_move_right,acc_x,acc_y,acc_z,roll,pitch,yaw,is_walking,fit_error,power_left,event,segment,app_state
2016-06-14_13-26-22,1465903582.40518,0,0,0,0,0,0,0,1,-18,3.160000,2.640000,334.529999,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.43210,0,0,0,0,0,0,-1,1,-17,3.070000,1.950000,333.519989,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.46971,0,0,0,0,0,0,-1,0,-18,2.710000,0.750000,333.000000,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.54469,0,0,0,0,0,0,-1,-1,-17,3.090000,-0.580000,332.869995,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.58207,0,0,0,0,0,0,-2,-3,-14,3.570000,-1.250000,333.049988,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.61970,0,0,0,0,0,0,-2,-3,-11,3.760000,-1.110000,332.399994,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.69441,0,0,0,0,0,0,-2,-3,-11,2.620000,-0.120000,329.929993,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.73203,0,0,0,0,0,0,0,-2,-11,1.040000,1.200000,325.399994,1,0,5,0,1,0
2016-06-14_13-26-22,1465903582.76968,0,0,0,0,0,0,1,-1,-13,-0.340000,1.880000,318.959991,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.84452,0,0,0,0,0,0,0,0,-16,-1.570000,1.410000,312.500000,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.88204,0,0,0,0,0,0,0,0,-23,-1.740000,0.790000,306.420013,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.91972,0,0,0,0,0,0,0,2,-20,-1.640000,1.470000,301.279999,0,0,5,0,1,0
2016-06-14_13-26-22,1465903582.99442,0,0,0,0,0,0,0,1,-21,-2.090000,1.670000,297.709991,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.03202,0,0,0,0,0,0,2,2,-13,-2.050000,1.110000,294.890015,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.06967,0,0,0,0,0,0,4,3,-13,-1.960000,0.720000,292.709991,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.14455,0,0,0,0,0,0,5,3,-15,-1.890000,0.860000,291.250000,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.18204,0,0,0,0,0,0,4,2,-16,-1.960000,1.010000,290.329987,1,0,5,0,1,0
2016-06-14_13-26-23,1465903583.21959,0,0,0,0,0,0,3,1,-12,-1.860000,1.080000,289.440002,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.29443,0,0,0,0,0,0,2,0,-11,-1.370000,0.600000,288.589996,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.33202,0,0,0,0,0,0,2,-1,-11,-0.310000,-0.480000,287.480011,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.36968,0,0,0,0,0,0,2,0,-12,1.300000,-1.410000,285.510010,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.44459,0,0,0,0,0,0,1,0,-16,2.120000,-0.890000,283.720001,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.48205,0,0,0,0,0,0,1,0,-19,2.600000,-0.050000,282.880005,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.51961,0,0,0,0,0,0,1,0,-19,2.850000,-0.010000,282.890015,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.59444,0,0,0,0,0,0,0,0,-19,2.910000,0.100000,282.799988,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.63230,0,0,0,0,0,0,-1,1,-15,2.550000,0.610000,282.739990,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.66960,0,0,0,0,0,0,-2,0,-15,2.360000,1.400000,282.940002,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.74455,0,0,0,0,0,0,-2,0,-15,2.480000,2.000000,283.200012,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.78203,0,0,0,0,0,0,-2,1,-15,2.360000,2.940000,283.549988,1,0,5,0,1,0
2016-06-14_13-26-23,1465903583.81964,0,0,0,0,0,0,-1,1,-13,1.480000,4.240000,284.160004,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.89444,0,0,0,0,0,0,0,1,-12,0.160000,5.380000,284.890015,0,0,5,0,1,0
2016-06-14_13-26-23,1465903583.93207,0,0,0,0,0,0,0,1,-11,-0.780000,6.000000,285.399994,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.00704,0,0,0,0,0,0,0,1,-12,-1.490000,6.390000,285.809998,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.04456,0,0,0,0,0,0,0,1,-13,-2.040000,7.010000,286.010010,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.08206,0,0,0,0,0,0,0,1,-19,-2.370000,7.310000,285.920013,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.11974,0,0,0,0,0,0,0,1,-19,-2.450000,7.020000,285.540009,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.19448,0,0,0,0,0,0,0,1,-25,-2.740000,6.940000,285.160004,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.23205,0,0,0,0,0,0,1,3,-17,-2.780000,7.470000,284.209991,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.26972,0,0,0,0,0,0,2,2,-15,-3.260000,7.660000,282.589996,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.34456,0,0,0,0,0,0,3,3,-15,-3.360000,6.410000,279.869995,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.45638,0,0,0,0,0,0,3,3,-16,-3.880000,5.070000,276.859985,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.45860,0,0,0,0,0,0,2,2,-14,-4.610000,4.830000,274.029999,1,0,5,0,1,0
2016-06-14_13-26-24,1465903584.53144,0,0,0,0,0,0,1,1,-12,-4.640000,5.000000,271.190002,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.53357,0,0,0,0,0,0,0,2,-12,-3.950000,5.130000,268.459991,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.56978,0,0,0,0,0,0,0,2,-12,-3.330000,5.490000,266.549988,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.64461,0,0,0,0,0,0,0,3,-15,-3.120000,6.400000,265.859985,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.68209,0,0,0,0,0,0,0,2,-19,-2.700000,8.170000,266.720001,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.71968,0,0,0,0,0,0,1,3,-18,-2.050000,10.680000,269.380005,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.79446,0,0,0,0,0,0,0,4,-18,-1.850000,14.100000,273.690002,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.83212,0,0,0,0,0,0,-2,5,-14,-1.370000,17.740000,278.420013,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.86968,0,0,0,0,0,0,-4,4,-16,0.070000,21.080000,282.149994,1,0,5,0,1,0
2016-06-14_13-26-24,1465903584.94459,0,0,0,0,0,0,-5,5,-13,2.430000,25.030001,283.820007,0,0,5,0,1,0
2016-06-14_13-26-24,1465903584.98211,0,0,0,0,0,0,-5,5,-11,4.300000,29.000000,284.429993,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.01971,0,0,0,0,0,0,-5,6,-9,5.050000,32.689999,285.140015,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.09447,0,0,0,0,0,0,-5,6,-8,5.310000,35.740002,286.119995,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.13203,0,0,0,0,0,0,-6,6,-8,5.390000,37.450001,287.140015,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.16970,0,0,0,0,0,0,-6,6,-8,5.280000,38.200001,287.799988,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.24459,0,0,0,0,0,0,-6,6,-9,4.720000,38.150002,288.339996,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.28211,0,0,0,0,0,0,-7,8,-15,4.140000,37.770000,288.869995,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.35720,0,0,0,0,0,0,-7,9,-14,3.730000,37.680000,289.070007,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.39448,0,0,0,0,0,0,-7,10,-18,2.850000,37.040001,289.500000,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.46897,0,0,0,0,0,0,-4,12,-12,2.750000,35.930000,288.899994,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.47115,0,0,0,0,0,0,-2,9,-14,2.550000,34.250000,289.399994,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.54475,0,0,0,0,0,0,-3,7,-14,2.910000,32.590000,290.390015,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.61951,0,0,0,0,0,0,-3,7,-13,3.470000,32.360001,291.040009,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.62162,0,0,0,0,0,0,-4,6,-10,3.520000,32.840000,291.940002,1,0,5,0,1,0
2016-06-14_13-26-25,1465903585.73147,0,0,0,0,0,0,-3,4,-10,3.510000,32.520000,292.959991,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.73362,0,0,0,0,0,0,-3,4,-10,4.220000,31.670000,293.100006,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.76977,0,0,0,0,0,0,-4,4,-10,4.860000,31.440001,293.369995,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.88146,0,0,0,0,0,0,-3,6,-12,4.910000,31.420000,294.160004,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.88359,0,0,0,0,0,0,-4,7,-19,4.170000,31.639999,295.670013,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.91972,0,0,0,0,0,0,-5,7,-16,3.900000,32.410000,297.040009,0,0,5,0,1,0
2016-06-14_13-26-25,1465903585.99459,0,0,0,0,0,0,-8,8,-16,3.890000,33.139999,297.959991,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.03216,0,0,0,0,0,0,-8,8,-13,3.410000,32.919998,299.140015,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.06978,0,0,0,0,0,0,-7,7,-13,2.840000,31.920000,300.540009,1,0,5,0,1,0
2016-06-14_13-26-26,1465903586.18144,0,0,0,0,0,0,-7,6,-13,3.110000,31.570000,301.640015,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.18349,0,0,0,0,0,0,-6,5,-11,3.880000,32.250000,302.589996,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.21973,0,0,0,0,0,0,-5,5,-9,4.630000,33.470001,303.579987,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.29459,0,0,0,0,0,0,-5,3,-9,5.060000,34.709999,304.660004,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.33210,0,0,0,0,0,0,-5,3,-8,5.340000,36.080002,304.619995,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.40715,0,0,0,0,0,0,-7,4,-8,4.810000,36.889999,303.109985,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.48143,0,0,0,0,0,0,-7,6,-11,3.080000,37.200001,300.769989,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.48349,0,0,0,0,0,0,-8,8,-17,1.310000,36.849998,297.410004,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.51973,0,0,0,0,0,0,-7,13,-16,0.010000,36.869999,294.320007,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.59463,0,0,0,0,0,0,-7,12,-16,-0.690000,37.660000,293.000000,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.66899,0,0,0,0,0,0,-4,12,-10,-0.480000,36.939999,292.980011,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.67129,0,0,0,0,0,0,-2,9,-14,-0.610000,34.330002,295.320007,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.74466,0,0,0,0,0,0,-2,9,-14,-0.750000,32.060001,298.109985,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.81894,0,0,0,0,0,0,-1,8,-10,-1.250000,30.040001,301.329987,1,0,5,0,1,0
2016-06-14_13-26-26,1465903586.82117,0,0,0,0,0,0,0,7,-8,-2.220000,27.080000,305.709991,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.89449,0,0,0,0,0,0,0,5,-9,-2.650000,21.299999,312.230011,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.93214,0,0,0,0,0,0,1,1,-11,-2.810000,14.660000,320.309998,0,0,5,0,1,0
2016-06-14_13-26-26,1465903586.96979,0,0,0,0,0,0,2,0,-12,-3.490000,9.250000,328.230011,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.08145,0,0,0,0,0,0,3,-1,-19,-4.630000,5.430000,334.220001,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.08350,0,0,0,0,0,0,2,0,-19,-5.410000,3.240000,337.250000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.11972,0,0,0,0,0,0,3,1,-22,-6.210000,1.730000,338.690002,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.19463,0,0,0,0,0,0,0,1,-19,-6.910000,0.610000,340.609985,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.23215,0,0,0,0,0,0,-2,2,-18,-6.370000,0.440000,344.500000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.34396,0,0,0,0,0,0,-2,-1,-16,-5.310000,0.600000,351.440002,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.34633,0,0,0,0,0,0,-1,-2,-15,-4.560000,0.970000,358.570007,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.41897,0,0,0,0,0,0,0,-1,-12,-3.940000,1.890000,4.270000,1,0,5,0,1,0
2016-06-14_13-26-27,1465903587.42115,0,0,0,0,0,0,0,0,-11,-3.360000,3.380000,8.990000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.49453,0,0,0,0,0,0,0,0,-11,-2.740000,4.660000,12.730000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.53213,0,0,0,0,0,0,0,0,-12,-2.020000,5.410000,15.300000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.56978,0,0,0,0,0,0,-1,0,-13,-1.170000,5.900000,17.520000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.64467,0,0,0,0,0,0,0,1,-17,-0.080000,6.240000,19.760000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.68217,0,0,0,0,0,0,0,-1,-19,0.210000,6.140000,22.790001,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.75724,0,0,0,0,0,0,0,-1,-24,0.000000,5.370000,25.650000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.79463,0,0,0,0,0,0,-1,1,-19,-0.480000,5.010000,27.660000,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.83209,0,0,0,0,0,0,0,4,-16,-0.480000,4.790000,28.790001,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.86968,0,0,0,0,0,0,-1,1,-16,-1.080000,3.650000,29.860001,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.94466,0,0,0,0,0,0,0,0,-15,-1.390000,2.910000,30.059999,0,0,5,0,1,0
2016-06-14_13-26-27,1465903587.98215,0,0,0,0,0,0,0,0,-12,-1.370000,2.580000,28.940001,1,0,5,0,1,0
2016-06-14_13-26-28,1465903588.05734,0,0,0,0,0,0,0,0,-11,-0.870000,1.860000,26.730000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.09472,0,0,0,0,0,0,0,0,-11,-0.690000,0.960000,24.120001,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.13217,0,0,0,0,0,0,0,0,-12,-0.710000,0.120000,21.360001,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.16981,0,0,0,0,0,0,0,0,-16,-0.260000,-0.590000,19.219999,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.28148,0,0,0,0,0,0,0,0,-20,0.570000,-1.170000,17.910000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.28380,0,0,0,0,0,0,0,0,-20,1.130000,-1.250000,16.990000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.35736,0,0,0,0,0,0,-1,-2,-19,1.450000,-0.840000,15.820000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.39460,0,0,0,0,0,0,-1,-1,-16,0.990000,-1.110000,14.270000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.43210,0,0,0,0,0,0,-2,-4,-19,-0.440000,-1.650000,12.820000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.46974,0,0,0,0,0,0,-2,-3,-17,-1.110000,-1.210000,11.090000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.58148,0,0,0,0,0,0,-1,-2,-13,-1.360000,0.330000,9.100000,1,0,5,0,1,0
2016-06-14_13-26-28,1465903588.58355,0,0,0,0,0,0,-1,0,-11,-2.030000,2.340000,7.250000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.69397,0,0,0,0,0,0,0,0,-11,-3.260000,4.580000,5.860000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.69629,0,0,0,0,0,0,0,0,-11,-4.090000,6.820000,4.590000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.73211,0,0,0,0,0,0,0,2,-11,-4.080000,8.850000,3.200000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.76974,0,0,0,0,0,0,-1,1,-17,-3.960000,10.620000,2.540000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.84483,0,0,0,0,0,0,-2,0,-20,-4.080000,11.560000,2.410000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.88216,0,0,0,0,0,0,-1,1,-21,-4.330000,12.370000,2.170000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.91978,0,0,0,0,0,0,-1,5,-19,-4.600000,13.350000,1.710000,0,0,5,0,1,0
2016-06-14_13-26-28,1465903588.99464,0,0,0,0,0,0,-1,8,-13,-5.010000,14.770000,1.260000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.06903,0,0,0,0,0,0,0,6,-15,-5.620000,14.980000,1.200000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.07124,0,0,0,0,0,0,0,6,-16,-6.290000,14.640000,1.170000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.14483,0,0,0,0,0,0,0,5,-14,-6.820000,15.330000,0.970000,1,0,5,0,1,0
2016-06-14_13-26-29,1465903589.18218,0,0,0,0,0,0,0,2,-10,-6.680000,16.610001,0.310000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.21979,0,0,0,0,0,0,0,1,-10,-6.590000,17.180000,359.350006,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.33144,0,0,0,0,0,0,0,2,-11,-6.890000,17.100000,358.059998,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.33351,0,0,0,0,0,0,0,4,-13,-7.240000,17.459999,356.609985,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.36980,0,0,0,0,0,0,0,5,-18,-6.930000,18.299999,355.450012,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.44469,0,0,0,0,0,0,0,6,-17,-5.930000,19.010000,354.869995,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.48220,0,0,0,0,0,0,-1,7,-24,-4.850000,19.160000,354.809998,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.55727,0,0,0,0,0,0,-3,5,-18,-4.540000,19.170000,356.079987,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.63151,0,0,0,0,0,0,-6,4,-17,-4.110000,19.000000,357.779999,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.63360,0,0,0,0,0,0,-6,4,-15,-3.520000,19.129999,359.160004,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.66982,0,0,0,0,0,0,-6,3,-14,-3.110000,19.230000,0.010000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.74483,0,0,0,0,0,0,-4,4,-10,-3.310000,19.559999,0.860000,1,0,5,0,1,0
2016-06-14_13-26-29,1465903589.78227,0,0,0,0,0,0,-2,3,-9,-4.450000,20.010000,2.360000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.81981,0,0,0,0,0,0,-1,3,-10,-5.660000,20.219999,4.090000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.89484,0,0,0,0,0,0,-1,3,-11,-6.380000,20.250000,5.760000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.93222,0,0,0,0,0,0,-1,3,-12,-6.370000,19.790001,7.270000,0,0,5,0,1,0
2016-06-14_13-26-29,1465903589.96985,0,0,0,0,0,0,-2,3,-18,-6.570000,18.620001,8.850000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.04483,0,0,0,0,0,0,-2,3,-21,-7.110000,17.320000,10.570000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.11909,0,0,0,0,0,0,-1,4,-24,-7.040000,16.760000,11.690000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.12129,0,0,0,0,0,0,-1,5,-16,-6.820000,16.750000,11.880000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.19451,0,0,0,0,0,0,0,9,-15,-7.150000,16.790001,11.950000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.23223,0,0,0,0,0,0,0,8,-15,-8.230000,16.959999,12.910000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.26978,0,0,0,0,0,0,0,8,-15,-8.740000,17.600000,13.900000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.38154,0,0,0,0,0,0,0,5,-12,-8.300000,18.350000,14.480000,1,0,5,0,1,0
2016-06-14_13-26-30,1465903590.41909,0,0,0,0,0,0,0,3,-10,-7.250000,18.459999,14.460000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.42128,0,0,0,0,0,0,-1,0,-11,-6.510000,18.250000,13.840000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.49461,0,0,0,0,0,0,0,0,-11,-6.640000,17.510000,11.160000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.53222,0,0,0,0,0,0,0,2,-14,-7.590000,15.080000,5.460000,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.56985,0,0,0,0,0,0,1,4,-19,-7.930000,10.950000,357.649994,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.64473,0,0,0,0,0,0,1,5,-18,-7.710000,7.320000,350.769989,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.68245,0,0,0,0,0,0,0,5,-21,-7.760000,5.530000,346.880005,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.71983,0,0,0,0,0,0,0,1,-18,-8.560000,4.320000,345.739990,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.79467,0,0,0,0,0,0,-2,2,-19,-8.500000,2.950000,344.540009,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.94577,0,0,0,0,0,0,-3,3,-17,-7.820000,2.450000,343.329987,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.94860,0,0,0,0,0,0,-2,3,-14,-7.380000,2.190000,342.700012,0,0,5,0,1,0
2016-06-14_13-26-30,1465903590.94912,0,0,0,0,0,0,0,2,-12,-7.790000,1.820000,342.790009,1,0,5,0,1,0
2016-06-14_13-26-31,1465903591.01921,0,0,0,0,0,0,0,1,-11,-8.290000,1.320000,342.890015,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.02218,0,0,0,0,0,0,0,0,-11,-8.350000,0.860000,342.640015,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.09496,0,0,0,0,0,0,0,0,-12,-8.310000,0.880000,342.290009,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.13227,0,0,0,0,0,0,0,0,-15,-8.570000,2.380000,341.760010,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.20728,0,0,0,0,0,0,0,1,-20,-9.390000,6.600000,340.679993,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.24489,0,0,0,0,0,0,0,3,-17,-10.730000,11.600000,339.000000,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.35683,0,0,0,0,0,0,0,8,-19,-11.580000,12.520000,336.809998,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.35888,0,0,0,0,0,0,2,8,-17,-11.370000,10.290000,334.649994,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.43159,0,0,0,0,0,0,4,4,-17,-11.340000,7.140000,333.970001,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.43369,0,0,0,0,0,0,4,3,-15,-10.550000,4.330000,333.670013,1,0,5,0,1,0
2016-06-14_13-26-31,1465903591.54406,0,0,0,0,0,0,4,2,-16,-10.120000,2.960000,333.350006,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.73157,0,0,0,0,0,0,3,1,-13,-9.890000,2.250000,332.679993,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.73366,0,0,0,0,0,0,1,1,-12,-9.210000,1.620000,331.589996,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.73410,0,0,0,0,0,0,1,0,-12,-8.260000,1.070000,330.489990,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.76916,0,0,0,0,0,0,1,0,-12,-7.500000,0.580000,329.390015,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.80664,0,0,0,0,0,0,1,1,-14,-7.230000,0.280000,328.369995,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.80869,0,0,0,0,0,0,1,0,-20,-7.270000,0.070000,327.500000,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.88156,0,0,0,0,0,0,1,0,-18,-6.750000,-0.370000,326.709991,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.88365,0,0,0,0,0,0,1,0,-20,-6.410000,-1.070000,326.559998,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.99418,0,0,0,0,0,0,0,3,-16,-6.000000,-1.600000,326.609985,0,0,5,0,1,0
2016-06-14_13-26-31,1465903591.99648,0,0,0,0,0,0,0,3,-17,-5.510000,-1.340000,326.600006,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.03227,0,0,0,0,0,0,0,3,-16,-5.230000,-0.890000,326.690002,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.06991,0,0,0,0,0,0,0,3,-14,-5.180000,-0.170000,326.700012,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.14493,0,0,0,0,0,0,0,2,-11,-5.470000,0.570000,326.790009,1,0,5,0,1,0
2016-06-14_13-26-32,1465903592.21908,0,0,0,0,0,0,0,1,-11,-5.980000,0.950000,327.059998,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.22123,0,0,0,0,0,0,0,0,-11,-6.230000,0.910000,327.350006,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.36922,0,0,0,0,0,0,0,1,-11,-6.410000,0.660000,327.579987,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.37130,0,0,0,0,0,0,0,0,-15,-7.110000,0.570000,327.750000,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.37186,0,0,0,0,0,0,0,0,-21,-7.680000,0.410000,327.230011,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.44478,0,0,0,0,0,0,0,1,-20,-7.720000,0.870000,326.339996,0,0,5,0,1,0
2016-06-14_13-26-32,1465903592.63173,0,0,0,0,0,0,0,0,-20,-7.820000,1.180000,325.070007,0,0,5,0,1,0
